code_name|code_api_url|code_html_url|repo_name|repo_owner|repo_starcount|repo_forkcount|repo_description|repo_api_url|repo_html_url|repo_stargazers|repo_subscribers|repo_forks|repo_main_language
mem-memcpy-x86-64-asm-def.h|https://api.github.com/repositories/142278531/contents/tools/perf/bench/mem-memcpy-x86-64-asm-def.h?ref=c4a14065d7729f1a91b6255af8d0afbc9029e6f7|https://github.com/maniac242/ubuntu-kernel/blob/c4a14065d7729f1a91b6255af8d0afbc9029e6f7/tools/perf/bench/mem-memcpy-x86-64-asm-def.h|ubuntu-kernel|maniac242|0|0|cifs-patching|https://api.github.com/repos/maniac242/ubuntu-kernel|https://github.com/maniac242/ubuntu-kernel|https://api.github.com/repos/maniac242/ubuntu-kernel/stargazers|https://api.github.com/repos/maniac242/ubuntu-kernel/subscribers|https://api.github.com/repos/maniac242/ubuntu-kernel/forks|https://api.github.com/repos/maniac242/ubuntu-kernel/languages
mem-memcpy-x86-64-asm-def.h|https://api.github.com/repositories/88425150/contents/tools/perf/bench/mem-memcpy-x86-64-asm-def.h?ref=ada9f317ff2f81d8c3ca70b4fe3bcd8d6e1f2197|https://github.com/yash92duster/Wanted_Kernel/blob/ada9f317ff2f81d8c3ca70b4fe3bcd8d6e1f2197/tools/perf/bench/mem-memcpy-x86-64-asm-def.h|Wanted_Kernel|yash92duster|0|0|S5_K3GXX_G900H Wanted kernel|https://api.github.com/repos/yash92duster/Wanted_Kernel|https://github.com/yash92duster/Wanted_Kernel|https://api.github.com/repos/yash92duster/Wanted_Kernel/stargazers|https://api.github.com/repos/yash92duster/Wanted_Kernel/subscribers|https://api.github.com/repos/yash92duster/Wanted_Kernel/forks|https://api.github.com/repos/yash92duster/Wanted_Kernel/languages
mem-memcpy-x86-64-asm-def.h|https://api.github.com/repositories/43387248/contents/kernel/linux-3.13.0/tools/perf/bench/mem-memcpy-x86-64-asm-def.h?ref=57897b8cd6ef41be40b41bcc552d809b0e80fba7|https://github.com/daveti/GoodUSB/blob/57897b8cd6ef41be40b41bcc552d809b0e80fba7/kernel/linux-3.13.0/tools/perf/bench/mem-memcpy-x86-64-asm-def.h|GoodUSB|daveti|9|4|Defending against malicious USB firmware in the Linux kernel|https://api.github.com/repos/daveti/GoodUSB|https://github.com/daveti/GoodUSB|https://api.github.com/repos/daveti/GoodUSB/stargazers|https://api.github.com/repos/daveti/GoodUSB/subscribers|https://api.github.com/repos/daveti/GoodUSB/forks|https://api.github.com/repos/daveti/GoodUSB/languages
mem-memcpy-x86-64-asm-def.h|https://api.github.com/repositories/141664706/contents/tools/perf/bench/mem-memcpy-x86-64-asm-def.h?ref=4dd3abaecf09b1472c968d7c339f9a4e0c797a99|https://github.com/LyFE4599/NOOBsKernel_M/blob/4dd3abaecf09b1472c968d7c339f9a4e0c797a99/tools/perf/bench/mem-memcpy-x86-64-asm-def.h|NOOBsKernel_M|LyFE4599|0|0||https://api.github.com/repos/LyFE4599/NOOBsKernel_M|https://github.com/LyFE4599/NOOBsKernel_M|https://api.github.com/repos/LyFE4599/NOOBsKernel_M/stargazers|https://api.github.com/repos/LyFE4599/NOOBsKernel_M/subscribers|https://api.github.com/repos/LyFE4599/NOOBsKernel_M/forks|https://api.github.com/repos/LyFE4599/NOOBsKernel_M/languages
mem-memcpy-x86-64-asm-def.h|https://api.github.com/repositories/123248997/contents/tools/perf/bench/mem-memcpy-x86-64-asm-def.h?ref=30eda3d9af3258a4613892e4c48bcb53d7b454cf|https://github.com/calvin5626/fs4412_kernel-3.14/blob/30eda3d9af3258a4613892e4c48bcb53d7b454cf/tools/perf/bench/mem-memcpy-x86-64-asm-def.h|fs4412_kernel-3.14|calvin5626|0|0|add  dm9000 driver  nfs|https://api.github.com/repos/calvin5626/fs4412_kernel-3.14|https://github.com/calvin5626/fs4412_kernel-3.14|https://api.github.com/repos/calvin5626/fs4412_kernel-3.14/stargazers|https://api.github.com/repos/calvin5626/fs4412_kernel-3.14/subscribers|https://api.github.com/repos/calvin5626/fs4412_kernel-3.14/forks|https://api.github.com/repos/calvin5626/fs4412_kernel-3.14/languages
origin_memcpy.c|https://api.github.com/repositories/251524677/contents/compiler-rt/test/dfsan/origin_memcpy.c?ref=1cc9d949a1233e8b17b3b345ccb67ca7296c1a6c|https://github.com/sailfishos-mirror/llvm-project/blob/1cc9d949a1233e8b17b3b345ccb67ca7296c1a6c/compiler-rt/test/dfsan/origin_memcpy.c|llvm-project|sailfishos-mirror|0|0|https://github.com/llvm/llvm-project.git|https://api.github.com/repos/sailfishos-mirror/llvm-project|https://github.com/sailfishos-mirror/llvm-project|https://api.github.com/repos/sailfishos-mirror/llvm-project/stargazers|https://api.github.com/repos/sailfishos-mirror/llvm-project/subscribers|https://api.github.com/repos/sailfishos-mirror/llvm-project/forks|https://api.github.com/repos/sailfishos-mirror/llvm-project/languages
mem-memcpy-x86-64-asm-def.h|https://api.github.com/repositories/241180837/contents/tools/perf/bench/mem-memcpy-x86-64-asm-def.h?ref=e3fc775fdc71ab3dfdac909f10eaab8df2552504|https://github.com/cheewaca/Tissot_4.9/blob/e3fc775fdc71ab3dfdac909f10eaab8df2552504/tools/perf/bench/mem-memcpy-x86-64-asm-def.h|Tissot_4.9|cheewaca|1|1||https://api.github.com/repos/cheewaca/Tissot_4.9|https://github.com/cheewaca/Tissot_4.9|https://api.github.com/repos/cheewaca/Tissot_4.9/stargazers|https://api.github.com/repos/cheewaca/Tissot_4.9/subscribers|https://api.github.com/repos/cheewaca/Tissot_4.9/forks|https://api.github.com/repos/cheewaca/Tissot_4.9/languages
mem-memcpy-x86-64-asm-def.h|https://api.github.com/repositories/274540931/contents/tools/perf/bench/mem-memcpy-x86-64-asm-def.h?ref=a759382cb898aea1a66f9df73aeb7297121c9e4c|https://github.com/ehem/android_kernel_planet_mt6771/blob/a759382cb898aea1a66f9df73aeb7297121c9e4c/tools/perf/bench/mem-memcpy-x86-64-asm-def.h|android_kernel_planet_mt6771|ehem|0|1||https://api.github.com/repos/ehem/android_kernel_planet_mt6771|https://github.com/ehem/android_kernel_planet_mt6771|https://api.github.com/repos/ehem/android_kernel_planet_mt6771/stargazers|https://api.github.com/repos/ehem/android_kernel_planet_mt6771/subscribers|https://api.github.com/repos/ehem/android_kernel_planet_mt6771/forks|https://api.github.com/repos/ehem/android_kernel_planet_mt6771/languages
pr65369.c|https://api.github.com/repositories/323861604/contents/gcc/gcc/testsuite/gcc.c-torture/execute/pr65369.c?ref=fd754bae2ffe5eae88ebbe0a7e7048d86a4ad1e9|https://github.com/CoreELEC-Backup/gpl-sources/blob/fd754bae2ffe5eae88ebbe0a7e7048d86a4ad1e9/gcc/gcc/testsuite/gcc.c-torture/execute/pr65369.c|gpl-sources|CoreELEC-Backup|0|1||https://api.github.com/repos/CoreELEC-Backup/gpl-sources|https://github.com/CoreELEC-Backup/gpl-sources|https://api.github.com/repos/CoreELEC-Backup/gpl-sources/stargazers|https://api.github.com/repos/CoreELEC-Backup/gpl-sources/subscribers|https://api.github.com/repos/CoreELEC-Backup/gpl-sources/forks|https://api.github.com/repos/CoreELEC-Backup/gpl-sources/languages
pr65369.c|https://api.github.com/repositories/91833977/contents/gcc/testsuite/gcc.c-torture/execute/pr65369.c?ref=d8178f6c7193a3b00bc4d13b806dbb28b53da181|https://github.com/nasty007/linaro_gcc-4_9-branch/blob/d8178f6c7193a3b00bc4d13b806dbb28b53da181/gcc/testsuite/gcc.c-torture/execute/pr65369.c|linaro_gcc-4_9-branch|nasty007|0|0||https://api.github.com/repos/nasty007/linaro_gcc-4_9-branch|https://github.com/nasty007/linaro_gcc-4_9-branch|https://api.github.com/repos/nasty007/linaro_gcc-4_9-branch/stargazers|https://api.github.com/repos/nasty007/linaro_gcc-4_9-branch/subscribers|https://api.github.com/repos/nasty007/linaro_gcc-4_9-branch/forks|https://api.github.com/repos/nasty007/linaro_gcc-4_9-branch/languages
mem-memcpy-x86-64-asm-def.h|https://api.github.com/repositories/339304235/contents/tools/perf/bench/mem-memcpy-x86-64-asm-def.h?ref=dc7245ba1dd1235d83497f55d85629520cefec56|https://github.com/s3tupw1zard/kernel_xiaomi_ginkgo-1/blob/dc7245ba1dd1235d83497f55d85629520cefec56/tools/perf/bench/mem-memcpy-x86-64-asm-def.h|kernel_xiaomi_ginkgo-1|s3tupw1zard|0|0||https://api.github.com/repos/s3tupw1zard/kernel_xiaomi_ginkgo-1|https://github.com/s3tupw1zard/kernel_xiaomi_ginkgo-1|https://api.github.com/repos/s3tupw1zard/kernel_xiaomi_ginkgo-1/stargazers|https://api.github.com/repos/s3tupw1zard/kernel_xiaomi_ginkgo-1/subscribers|https://api.github.com/repos/s3tupw1zard/kernel_xiaomi_ginkgo-1/forks|https://api.github.com/repos/s3tupw1zard/kernel_xiaomi_ginkgo-1/languages
mem-memcpy-x86-64-asm-def.h|https://api.github.com/repositories/178470115/contents/tools/perf/bench/mem-memcpy-x86-64-asm-def.h?ref=865968e2ee1b3f664e460d96eae5261d629f2683|https://github.com/dylan-reichelt/camera_linux/blob/865968e2ee1b3f664e460d96eae5261d629f2683/tools/perf/bench/mem-memcpy-x86-64-asm-def.h|camera_linux|dylan-reichelt|0|0||https://api.github.com/repos/dylan-reichelt/camera_linux|https://github.com/dylan-reichelt/camera_linux|https://api.github.com/repos/dylan-reichelt/camera_linux/stargazers|https://api.github.com/repos/dylan-reichelt/camera_linux/subscribers|https://api.github.com/repos/dylan-reichelt/camera_linux/forks|https://api.github.com/repos/dylan-reichelt/camera_linux/languages
mem-memcpy-x86-64-asm-def.h|https://api.github.com/repositories/138865410/contents/tools/perf/bench/mem-memcpy-x86-64-asm-def.h?ref=ce397d215ccd07b8ae3f71db689aedb85d56ab40|https://github.com/linux-kirkwood/linux/blob/ce397d215ccd07b8ae3f71db689aedb85d56ab40/tools/perf/bench/mem-memcpy-x86-64-asm-def.h|linux|linux-kirkwood|0|0|kirkwood specific linux clone.|https://api.github.com/repos/linux-kirkwood/linux|https://github.com/linux-kirkwood/linux|https://api.github.com/repos/linux-kirkwood/linux/stargazers|https://api.github.com/repos/linux-kirkwood/linux/subscribers|https://api.github.com/repos/linux-kirkwood/linux/forks|https://api.github.com/repos/linux-kirkwood/linux/languages
test_clmul.c|https://api.github.com/repositories/281408426/contents/desktop/core/ext-py/pycryptodomex-3.9.7/src/test/test_clmul.c?ref=b4486fee3987d7e676ecd34deee0036c61145dd4|https://github.com/maru536/hue/blob/b4486fee3987d7e676ecd34deee0036c61145dd4/desktop/core/ext-py/pycryptodomex-3.9.7/src/test/test_clmul.c|hue|maru536|0|1||https://api.github.com/repos/maru536/hue|https://github.com/maru536/hue|https://api.github.com/repos/maru536/hue/stargazers|https://api.github.com/repos/maru536/hue/subscribers|https://api.github.com/repos/maru536/hue/forks|https://api.github.com/repos/maru536/hue/languages
generic-2.c|https://api.github.com/repositories/323861604/contents/gcc/libatomic/testsuite/libatomic.c/generic-2.c?ref=fd754bae2ffe5eae88ebbe0a7e7048d86a4ad1e9|https://github.com/CoreELEC-Backup/gpl-sources/blob/fd754bae2ffe5eae88ebbe0a7e7048d86a4ad1e9/gcc/libatomic/testsuite/libatomic.c/generic-2.c|gpl-sources|CoreELEC-Backup|0|1||https://api.github.com/repos/CoreELEC-Backup/gpl-sources|https://github.com/CoreELEC-Backup/gpl-sources|https://api.github.com/repos/CoreELEC-Backup/gpl-sources/stargazers|https://api.github.com/repos/CoreELEC-Backup/gpl-sources/subscribers|https://api.github.com/repos/CoreELEC-Backup/gpl-sources/forks|https://api.github.com/repos/CoreELEC-Backup/gpl-sources/languages
generic-2.c|https://api.github.com/repositories/91833977/contents/libatomic/testsuite/libatomic.c/generic-2.c?ref=d8178f6c7193a3b00bc4d13b806dbb28b53da181|https://github.com/nasty007/linaro_gcc-4_9-branch/blob/d8178f6c7193a3b00bc4d13b806dbb28b53da181/libatomic/testsuite/libatomic.c/generic-2.c|linaro_gcc-4_9-branch|nasty007|0|0||https://api.github.com/repos/nasty007/linaro_gcc-4_9-branch|https://github.com/nasty007/linaro_gcc-4_9-branch|https://api.github.com/repos/nasty007/linaro_gcc-4_9-branch/stargazers|https://api.github.com/repos/nasty007/linaro_gcc-4_9-branch/subscribers|https://api.github.com/repos/nasty007/linaro_gcc-4_9-branch/forks|https://api.github.com/repos/nasty007/linaro_gcc-4_9-branch/languages
memcpy_test.c|https://api.github.com/repositories/17928643/contents/qemu-2.0.0-rc0/roms/ipxe/src/tests/memcpy_test.c?ref=4334ca47aad45457347e83036592eb596acd03a0|https://github.com/comealong/myqemu/blob/4334ca47aad45457347e83036592eb596acd03a0/qemu-2.0.0-rc0/roms/ipxe/src/tests/memcpy_test.c|myqemu|comealong|3|0||https://api.github.com/repos/comealong/myqemu|https://github.com/comealong/myqemu|https://api.github.com/repos/comealong/myqemu/stargazers|https://api.github.com/repos/comealong/myqemu/subscribers|https://api.github.com/repos/comealong/myqemu/forks|https://api.github.com/repos/comealong/myqemu/languages
generic-2.c|https://api.github.com/repositories/323861604/contents/gcc/libatomic/testsuite/libatomic.c/generic-2.c?ref=fd754bae2ffe5eae88ebbe0a7e7048d86a4ad1e9|https://github.com/CoreELEC-Backup/gpl-sources/blob/fd754bae2ffe5eae88ebbe0a7e7048d86a4ad1e9/gcc/libatomic/testsuite/libatomic.c/generic-2.c|gpl-sources|CoreELEC-Backup|0|1||https://api.github.com/repos/CoreELEC-Backup/gpl-sources|https://github.com/CoreELEC-Backup/gpl-sources|https://api.github.com/repos/CoreELEC-Backup/gpl-sources/stargazers|https://api.github.com/repos/CoreELEC-Backup/gpl-sources/subscribers|https://api.github.com/repos/CoreELEC-Backup/gpl-sources/forks|https://api.github.com/repos/CoreELEC-Backup/gpl-sources/languages
generic-2.c|https://api.github.com/repositories/91833977/contents/libatomic/testsuite/libatomic.c/generic-2.c?ref=d8178f6c7193a3b00bc4d13b806dbb28b53da181|https://github.com/nasty007/linaro_gcc-4_9-branch/blob/d8178f6c7193a3b00bc4d13b806dbb28b53da181/libatomic/testsuite/libatomic.c/generic-2.c|linaro_gcc-4_9-branch|nasty007|0|0||https://api.github.com/repos/nasty007/linaro_gcc-4_9-branch|https://github.com/nasty007/linaro_gcc-4_9-branch|https://api.github.com/repos/nasty007/linaro_gcc-4_9-branch/stargazers|https://api.github.com/repos/nasty007/linaro_gcc-4_9-branch/subscribers|https://api.github.com/repos/nasty007/linaro_gcc-4_9-branch/forks|https://api.github.com/repos/nasty007/linaro_gcc-4_9-branch/languages
memcpy_test.c|https://api.github.com/repositories/17928643/contents/qemu-2.0.0-rc0/roms/ipxe/src/tests/memcpy_test.c?ref=4334ca47aad45457347e83036592eb596acd03a0|https://github.com/comealong/myqemu/blob/4334ca47aad45457347e83036592eb596acd03a0/qemu-2.0.0-rc0/roms/ipxe/src/tests/memcpy_test.c|myqemu|comealong|3|0||https://api.github.com/repos/comealong/myqemu|https://github.com/comealong/myqemu|https://api.github.com/repos/comealong/myqemu/stargazers|https://api.github.com/repos/comealong/myqemu/subscribers|https://api.github.com/repos/comealong/myqemu/forks|https://api.github.com/repos/comealong/myqemu/languages
i915_memcpy.h|https://api.github.com/repositories/265300872/contents/Kernel/5.4.40/drivers/gpu/drm/i915/i915_memcpy.h?ref=972bc58f2565b7342bd8d806393c7ed2f0a87e61|https://github.com/DiegoMagdaleno/ChromiumMacbook/blob/972bc58f2565b7342bd8d806393c7ed2f0a87e61/Kernel/5.4.40/drivers/gpu/drm/i915/i915_memcpy.h|ChromiumMacbook|DiegoMagdaleno|0|0|2016+ Patches for Chromium (Fyde, ChromeOS etc) to run and support all drivers by default|https://api.github.com/repos/DiegoMagdaleno/ChromiumMacbook|https://github.com/DiegoMagdaleno/ChromiumMacbook|https://api.github.com/repos/DiegoMagdaleno/ChromiumMacbook/stargazers|https://api.github.com/repos/DiegoMagdaleno/ChromiumMacbook/subscribers|https://api.github.com/repos/DiegoMagdaleno/ChromiumMacbook/forks|https://api.github.com/repos/DiegoMagdaleno/ChromiumMacbook/languages
string_64.h|https://api.github.com/repositories/214838925/contents/arch/x86/include/asm/string_64.h?ref=52a11302b2fedcdba054f9282bdb5bab795b51bd|https://github.com/yc9559/android_kernel_oneplus_7/blob/52a11302b2fedcdba054f9282bdb5bab795b51bd/arch/x86/include/asm/string_64.h|android_kernel_oneplus_7|yc9559|3|0|Fork from https://gitlab.com/HolyAngel/op7|https://api.github.com/repos/yc9559/android_kernel_oneplus_7|https://github.com/yc9559/android_kernel_oneplus_7|https://api.github.com/repos/yc9559/android_kernel_oneplus_7/stargazers|https://api.github.com/repos/yc9559/android_kernel_oneplus_7/subscribers|https://api.github.com/repos/yc9559/android_kernel_oneplus_7/forks|https://api.github.com/repos/yc9559/android_kernel_oneplus_7/languages
format.c|https://api.github.com/repositories/281460787/contents/cocos2d/cocos/audio/android/audio_utils/format.c?ref=103f6fc187886d60af5225321c6e5655b533f2e2|https://github.com/StarBeat/Cocos2dx-learn/blob/103f6fc187886d60af5225321c6e5655b533f2e2/cocos2d/cocos/audio/android/audio_utils/format.c|Cocos2dx-learn|StarBeat|2|0|图形学学习|https://api.github.com/repos/StarBeat/Cocos2dx-learn|https://github.com/StarBeat/Cocos2dx-learn|https://api.github.com/repos/StarBeat/Cocos2dx-learn/stargazers|https://api.github.com/repos/StarBeat/Cocos2dx-learn/subscribers|https://api.github.com/repos/StarBeat/Cocos2dx-learn/forks|https://api.github.com/repos/StarBeat/Cocos2dx-learn/languages
mem-memcpy.c|https://api.github.com/repositories/256764221/contents/tools/perf/bench/mem-memcpy.c?ref=259766d23b898c2b8aaee95e48ca349d439877d5|https://github.com/ngc4622/android_kernel_samsung_smdk4412/blob/259766d23b898c2b8aaee95e48ca349d439877d5/tools/perf/bench/mem-memcpy.c|android_kernel_samsung_smdk4412|ngc4622|0|0|WIP|https://api.github.com/repos/ngc4622/android_kernel_samsung_smdk4412|https://github.com/ngc4622/android_kernel_samsung_smdk4412|https://api.github.com/repos/ngc4622/android_kernel_samsung_smdk4412/stargazers|https://api.github.com/repos/ngc4622/android_kernel_samsung_smdk4412/subscribers|https://api.github.com/repos/ngc4622/android_kernel_samsung_smdk4412/forks|https://api.github.com/repos/ngc4622/android_kernel_samsung_smdk4412/languages
byteorder.h|https://api.github.com/repositories/251066032/contents/v2.6/util/third_party/digi_lte/xbee/inc/xbee/byteorder.h?ref=095c36313756a5954964785851d576bd81f35c02|https://github.com/tomyqg/gecko_sdk_suite/blob/095c36313756a5954964785851d576bd81f35c02/v2.6/util/third_party/digi_lte/xbee/inc/xbee/byteorder.h|gecko_sdk_suite|tomyqg|0|0||https://api.github.com/repos/tomyqg/gecko_sdk_suite|https://github.com/tomyqg/gecko_sdk_suite|https://api.github.com/repos/tomyqg/gecko_sdk_suite/stargazers|https://api.github.com/repos/tomyqg/gecko_sdk_suite/subscribers|https://api.github.com/repos/tomyqg/gecko_sdk_suite/forks|https://api.github.com/repos/tomyqg/gecko_sdk_suite/languages
mem-memcpy.c|https://api.github.com/repositories/6178244/contents/tools/perf/bench/mem-memcpy.c?ref=c47813734ba9a06906fea0e83e6fe9b96f3bd910|https://github.com/Metallice/android_kernel_grouper/blob/c47813734ba9a06906fea0e83e6fe9b96f3bd910/tools/perf/bench/mem-memcpy.c|android_kernel_grouper|Metallice|21|16|Linux 3.1 for Google Nexus 7|https://api.github.com/repos/Metallice/android_kernel_grouper|https://github.com/Metallice/android_kernel_grouper|https://api.github.com/repos/Metallice/android_kernel_grouper/stargazers|https://api.github.com/repos/Metallice/android_kernel_grouper/subscribers|https://api.github.com/repos/Metallice/android_kernel_grouper/forks|https://api.github.com/repos/Metallice/android_kernel_grouper/languages
mem-memcpy.c|https://api.github.com/repositories/5187343/contents/tools/perf/bench/mem-memcpy.c?ref=8a4dec7d5bdceba1b6ab5b712744356820021ae6|https://github.com/h8rift/android_kernel_htc_msm8960-evita/blob/8a4dec7d5bdceba1b6ab5b712744356820021ae6/tools/perf/bench/mem-memcpy.c|android_kernel_htc_msm8960-evita|h8rift|3|1|Stock 1.73 Kernel from htcdev. Repository is for your forking pleasure. |https://api.github.com/repos/h8rift/android_kernel_htc_msm8960-evita|https://github.com/h8rift/android_kernel_htc_msm8960-evita|https://api.github.com/repos/h8rift/android_kernel_htc_msm8960-evita/stargazers|https://api.github.com/repos/h8rift/android_kernel_htc_msm8960-evita/subscribers|https://api.github.com/repos/h8rift/android_kernel_htc_msm8960-evita/forks|https://api.github.com/repos/h8rift/android_kernel_htc_msm8960-evita/languages
ipa_test_dma.c|https://api.github.com/repositories/354759753/contents/drivers/platform/msm/ipa/test/ipa_test_dma.c?ref=eb01c9b46006cae02256abde86196e6da3ab9b47|https://github.com/Classic-Phone-Devs/android_kernel_sony_msm8998-EAS/blob/eb01c9b46006cae02256abde86196e6da3ab9b47/drivers/platform/msm/ipa/test/ipa_test_dma.c|android_kernel_sony_msm8998-EAS|Classic-Phone-Devs|0|0||https://api.github.com/repos/Classic-Phone-Devs/android_kernel_sony_msm8998-EAS|https://github.com/Classic-Phone-Devs/android_kernel_sony_msm8998-EAS|https://api.github.com/repos/Classic-Phone-Devs/android_kernel_sony_msm8998-EAS/stargazers|https://api.github.com/repos/Classic-Phone-Devs/android_kernel_sony_msm8998-EAS/subscribers|https://api.github.com/repos/Classic-Phone-Devs/android_kernel_sony_msm8998-EAS/forks|https://api.github.com/repos/Classic-Phone-Devs/android_kernel_sony_msm8998-EAS/languages
mem-memcpy.c|https://api.github.com/repositories/118275428/contents/kernel/tools/perf/bench/mem-memcpy.c?ref=0e36b1cb53b5ca8dca061f9efeec6724a7206cf1|https://github.com/yogurtkun/SysCall/blob/0e36b1cb53b5ca8dca061f9efeec6724a7206cf1/kernel/tools/perf/bench/mem-memcpy.c|SysCall|yogurtkun|0|0||https://api.github.com/repos/yogurtkun/SysCall|https://github.com/yogurtkun/SysCall|https://api.github.com/repos/yogurtkun/SysCall/stargazers|https://api.github.com/repos/yogurtkun/SysCall/subscribers|https://api.github.com/repos/yogurtkun/SysCall/forks|https://api.github.com/repos/yogurtkun/SysCall/languages
mem-memcpy.c|https://api.github.com/repositories/98031819/contents/tools/perf/bench/mem-memcpy.c?ref=8415dad2481591e03721861c4df19260859d0bc7|https://github.com/RieTech/laos/blob/8415dad2481591e03721861c4df19260859d0bc7/tools/perf/bench/mem-memcpy.c|laos|RieTech|0|0||https://api.github.com/repos/RieTech/laos|https://github.com/RieTech/laos|https://api.github.com/repos/RieTech/laos/stargazers|https://api.github.com/repos/RieTech/laos/subscribers|https://api.github.com/repos/RieTech/laos/forks|https://api.github.com/repos/RieTech/laos/languages
mem-memcpy.c|https://api.github.com/repositories/80940562/contents/tools/perf/bench/mem-memcpy.c?ref=35ea67a5ba7499ed86072928d10e0ef6691acb86|https://github.com/VertexOS-Devices/android_kernel_google/blob/35ea67a5ba7499ed86072928d10e0ef6691acb86/tools/perf/bench/mem-memcpy.c|android_kernel_google|VertexOS-Devices|0|0|Forked from AOSP|https://api.github.com/repos/VertexOS-Devices/android_kernel_google|https://github.com/VertexOS-Devices/android_kernel_google|https://api.github.com/repos/VertexOS-Devices/android_kernel_google/stargazers|https://api.github.com/repos/VertexOS-Devices/android_kernel_google/subscribers|https://api.github.com/repos/VertexOS-Devices/android_kernel_google/forks|https://api.github.com/repos/VertexOS-Devices/android_kernel_google/languages
mem-memcpy.c|https://api.github.com/repositories/67382960/contents/tools/perf/bench/mem-memcpy.c?ref=fda1cae151b9df9e037d08352ec1678b127ef5d4|https://github.com/scrappy610/N920TUVU3DPG1_Kernel/blob/fda1cae151b9df9e037d08352ec1678b127ef5d4/tools/perf/bench/mem-memcpy.c|N920TUVU3DPG1_Kernel|scrappy610|0|0|Stock kernel testing|https://api.github.com/repos/scrappy610/N920TUVU3DPG1_Kernel|https://github.com/scrappy610/N920TUVU3DPG1_Kernel|https://api.github.com/repos/scrappy610/N920TUVU3DPG1_Kernel/stargazers|https://api.github.com/repos/scrappy610/N920TUVU3DPG1_Kernel/subscribers|https://api.github.com/repos/scrappy610/N920TUVU3DPG1_Kernel/forks|https://api.github.com/repos/scrappy610/N920TUVU3DPG1_Kernel/languages
mem-memcpy.c|https://api.github.com/repositories/28875072/contents/tools/perf/bench/mem-memcpy.c?ref=5fbb6e61cdd93939503979d597170edb86521fe5|https://github.com/SatrioDwiPrabowo/Android_Alexa_Kernel_Nicki/blob/5fbb6e61cdd93939503979d597170edb86521fe5/tools/perf/bench/mem-memcpy.c|Android_Alexa_Kernel_Nicki|SatrioDwiPrabowo|0|0|Kernel for Xperia M & Xperia M Dual 15.4.A.1.9 / 1.5|https://api.github.com/repos/SatrioDwiPrabowo/Android_Alexa_Kernel_Nicki|https://github.com/SatrioDwiPrabowo/Android_Alexa_Kernel_Nicki|https://api.github.com/repos/SatrioDwiPrabowo/Android_Alexa_Kernel_Nicki/stargazers|https://api.github.com/repos/SatrioDwiPrabowo/Android_Alexa_Kernel_Nicki/subscribers|https://api.github.com/repos/SatrioDwiPrabowo/Android_Alexa_Kernel_Nicki/forks|https://api.github.com/repos/SatrioDwiPrabowo/Android_Alexa_Kernel_Nicki/languages
mem-memcpy.c|https://api.github.com/repositories/9416579/contents/tools/perf/bench/mem-memcpy.c?ref=6cd15ee28cee7e1e25fea4e913e5b76b9523aa28|https://github.com/elkay/LK_DNA_2/blob/6cd15ee28cee7e1e25fea4e913e5b76b9523aa28/tools/perf/bench/mem-memcpy.c|LK_DNA_2|elkay|0|0|DNA kernel based off HTC 2.04.605.2 source|https://api.github.com/repos/elkay/LK_DNA_2|https://github.com/elkay/LK_DNA_2|https://api.github.com/repos/elkay/LK_DNA_2/stargazers|https://api.github.com/repos/elkay/LK_DNA_2/subscribers|https://api.github.com/repos/elkay/LK_DNA_2/forks|https://api.github.com/repos/elkay/LK_DNA_2/languages
mem-memcpy.c|https://api.github.com/repositories/8827913/contents/tools/perf/bench/mem-memcpy.c?ref=86ed4b7a9a6b776ea2f86fa33986a15b763c03b9|https://github.com/mdeejay/android_kernel_dlxub1/blob/86ed4b7a9a6b776ea2f86fa33986a15b763c03b9/tools/perf/bench/mem-memcpy.c|android_kernel_dlxub1|mdeejay|0|1||https://api.github.com/repos/mdeejay/android_kernel_dlxub1|https://github.com/mdeejay/android_kernel_dlxub1|https://api.github.com/repos/mdeejay/android_kernel_dlxub1/stargazers|https://api.github.com/repos/mdeejay/android_kernel_dlxub1/subscribers|https://api.github.com/repos/mdeejay/android_kernel_dlxub1/forks|https://api.github.com/repos/mdeejay/android_kernel_dlxub1/languages
a_1335952598_3156527826.c|https://api.github.com/repositories/95698254/contents/fpga/ise/isim/tb_Top_isim_beh.exe.sim/work/a_1335952598_3156527826.c?ref=f1ec422288bad4cebf73153bfcf8fa5a16251ef3|https://github.com/fifteenhex/olala/blob/f1ec422288bad4cebf73153bfcf8fa5a16251ef3/fpga/ise/isim/tb_Top_isim_beh.exe.sim/work/a_1335952598_3156527826.c|olala|fifteenhex|1|0|Code dump of 68sec000 daughterboard for a cheap ebay'd spartan 6 FPGA board. pcb, fgpa code, bootrom etc.|https://api.github.com/repos/fifteenhex/olala|https://github.com/fifteenhex/olala|https://api.github.com/repos/fifteenhex/olala/stargazers|https://api.github.com/repos/fifteenhex/olala/subscribers|https://api.github.com/repos/fifteenhex/olala/forks|https://api.github.com/repos/fifteenhex/olala/languages
