code_name|code_api_url|code_html_url|repo_name|repo_owner|repo_starcount|repo_forkcount|repo_description|repo_api_url|repo_html_url|repo_stargazers|repo_subscribers|repo_forks|repo_main_language
fsl_clock_K64F12.c|https://api.github.com/repositories/62890732/contents/yotta_modules/mbed-classic/targets/hal/TARGET_Freescale/TARGET_KPSDK_MCUS/TARGET_MCU_K64F/MK64F12/fsl_clock_K64F12.c?ref=06e3601bb25a7da5cf234e9e3d2fef342406ca1e|https://github.com/WilliamJardine/BeeBit/blob/06e3601bb25a7da5cf234e9e3d2fef342406ca1e/yotta_modules/mbed-classic/targets/hal/TARGET_Freescale/TARGET_KPSDK_MCUS/TARGET_MCU_K64F/MK64F12/fsl_clock_K64F12.c|BeeBit|WilliamJardine|0|0|MicroBit RC controller similar to the BeeBot in C/C++|https://api.github.com/repos/WilliamJardine/BeeBit|https://github.com/WilliamJardine/BeeBit|https://api.github.com/repos/WilliamJardine/BeeBit/stargazers|https://api.github.com/repos/WilliamJardine/BeeBit/subscribers|https://api.github.com/repos/WilliamJardine/BeeBit/forks|https://api.github.com/repos/WilliamJardine/BeeBit/languages
fsl_clock_K64F12.c|https://api.github.com/repositories/57460394/contents/tmk_core/tool/mbed/mbed-sdk/libraries/mbed/targets/hal/TARGET_Freescale/TARGET_KPSDK_MCUS/TARGET_MCU_K64F/MK64F12/fsl_clock_K64F12.c?ref=aaf0fc4f9cbefe0975bb27a36689947bf6665431|https://github.com/climbalima/Split_QMK/blob/aaf0fc4f9cbefe0975bb27a36689947bf6665431/tmk_core/tool/mbed/mbed-sdk/libraries/mbed/targets/hal/TARGET_Freescale/TARGET_KPSDK_MCUS/TARGET_MCU_K64F/MK64F12/fsl_clock_K64F12.c|Split_QMK|climbalima|0|1|split keyboards for qmk|https://api.github.com/repos/climbalima/Split_QMK|https://github.com/climbalima/Split_QMK|https://api.github.com/repos/climbalima/Split_QMK/stargazers|https://api.github.com/repos/climbalima/Split_QMK/subscribers|https://api.github.com/repos/climbalima/Split_QMK/forks|https://api.github.com/repos/climbalima/Split_QMK/languages
blockmatmult.h|https://api.github.com/repositories/91026614/contents/include/petsc/private/kernels/blockmatmult.h?ref=23f346ac8332b22fdeeaa1fe82f553fe95a061cf|https://github.com/dingwentao/FT_PETSc/blob/23f346ac8332b22fdeeaa1fe82f553fe95a061cf/include/petsc/private/kernels/blockmatmult.h|FT_PETSc|dingwentao|0|1||https://api.github.com/repos/dingwentao/FT_PETSc|https://github.com/dingwentao/FT_PETSc|https://api.github.com/repos/dingwentao/FT_PETSc/stargazers|https://api.github.com/repos/dingwentao/FT_PETSc/subscribers|https://api.github.com/repos/dingwentao/FT_PETSc/forks|https://api.github.com/repos/dingwentao/FT_PETSc/languages
pdf-nametree.c|https://api.github.com/repositories/44809231/contents/pub/source/pdf/pdf-nametree.c?ref=f05e5f131e30830c4200b34ffbd8ea85c03dae67|https://github.com/superbatonchik/mupdf-converter/blob/f05e5f131e30830c4200b34ffbd8ea85c03dae67/pub/source/pdf/pdf-nametree.c|mupdf-converter|superbatonchik|0|0|Automatically exported from code.google.com/p/mupdf-converter|https://api.github.com/repos/superbatonchik/mupdf-converter|https://github.com/superbatonchik/mupdf-converter|https://api.github.com/repos/superbatonchik/mupdf-converter/stargazers|https://api.github.com/repos/superbatonchik/mupdf-converter/subscribers|https://api.github.com/repos/superbatonchik/mupdf-converter/forks|https://api.github.com/repos/superbatonchik/mupdf-converter/languages
convtm31.c|https://api.github.com/repositories/79047438/contents/Server/convert/convtm31.c?ref=4de2dbb57fbe86667940952c1f50f3a38790506b|https://github.com/RhostMUSH/Rhost-3.9/blob/4de2dbb57fbe86667940952c1f50f3a38790506b/Server/convert/convtm31.c|Rhost-3.9|RhostMUSH|2|0|RhostMUSH 3.9.5 final branch for 3.9 minus bug fixes|https://api.github.com/repos/RhostMUSH/Rhost-3.9|https://github.com/RhostMUSH/Rhost-3.9|https://api.github.com/repos/RhostMUSH/Rhost-3.9/stargazers|https://api.github.com/repos/RhostMUSH/Rhost-3.9/subscribers|https://api.github.com/repos/RhostMUSH/Rhost-3.9/forks|https://api.github.com/repos/RhostMUSH/Rhost-3.9/languages
900520_04.C|https://api.github.com/repositories/1706491/contents/gnu/egcs/gcc/testsuite/g%2B%2B.old-deja/g%2B%2B.bugs/900520_04.C?ref=077177814444e08500e47bc2488502f11469bc60|https://github.com/chrissicool/l4openbsd/blob/077177814444e08500e47bc2488502f11469bc60/gnu/egcs/gcc/testsuite/g%2B%2B.old-deja/g%2B%2B.bugs/900520_04.C|l4openbsd|chrissicool|14|2|OpenBSD/L4 port|https://api.github.com/repos/chrissicool/l4openbsd|https://github.com/chrissicool/l4openbsd|https://api.github.com/repos/chrissicool/l4openbsd/stargazers|https://api.github.com/repos/chrissicool/l4openbsd/subscribers|https://api.github.com/repos/chrissicool/l4openbsd/forks|https://api.github.com/repos/chrissicool/l4openbsd/languages
HOlA_MUNDO.C|https://api.github.com/repositories/318029893/contents/HOlA_MUNDO.C?ref=772c94aceaf93539512841a56813cbffe5fa646b|https://github.com/Gianlucca-git/Sistemas-de-Registro-Academico/blob/772c94aceaf93539512841a56813cbffe5fa646b/HOlA_MUNDO.C|Sistemas-de-Registro-Academico|Gianlucca-git|0|0|Sistema de Registro para administracion academica, uso de structuras, arrays, listas de estructuras y estructuras con listas. Permite el Registro de Carreras, materias, datos de estudiantes, materias vistas por el estudiantes con su respectiva definitiva.|https://api.github.com/repos/Gianlucca-git/Sistemas-de-Registro-Academico|https://github.com/Gianlucca-git/Sistemas-de-Registro-Academico|https://api.github.com/repos/Gianlucca-git/Sistemas-de-Registro-Academico/stargazers|https://api.github.com/repos/Gianlucca-git/Sistemas-de-Registro-Academico/subscribers|https://api.github.com/repos/Gianlucca-git/Sistemas-de-Registro-Academico/forks|https://api.github.com/repos/Gianlucca-git/Sistemas-de-Registro-Academico/languages
color_doc.h|https://api.github.com/repositories/289092151/contents/src_c/doc/color_doc.h?ref=f7e6da4d4ed02cac6ddf5f5ff2022ce7970bb605|https://github.com/amipy/pygame_unit_test/blob/f7e6da4d4ed02cac6ddf5f5ff2022ce7970bb605/src_c/doc/color_doc.h|pygame_unit_test|amipy|0|0||https://api.github.com/repos/amipy/pygame_unit_test|https://github.com/amipy/pygame_unit_test|https://api.github.com/repos/amipy/pygame_unit_test/stargazers|https://api.github.com/repos/amipy/pygame_unit_test/subscribers|https://api.github.com/repos/amipy/pygame_unit_test/forks|https://api.github.com/repos/amipy/pygame_unit_test/languages
blockmatmult.h|https://api.github.com/repositories/185834844/contents/linux_opt2/include/petsc/private/kernels/blockmatmult.h?ref=e76c01b479804b6a372f349ed3707f124816e7db|https://github.com/GRTran/petsc_configs/blob/e76c01b479804b6a372f349ed3707f124816e7db/linux_opt2/include/petsc/private/kernels/blockmatmult.h|petsc_configs|GRTran|0|0|These are configurations for PETSc that I have made for myself|https://api.github.com/repos/GRTran/petsc_configs|https://github.com/GRTran/petsc_configs|https://api.github.com/repos/GRTran/petsc_configs/stargazers|https://api.github.com/repos/GRTran/petsc_configs/subscribers|https://api.github.com/repos/GRTran/petsc_configs/forks|https://api.github.com/repos/GRTran/petsc_configs/languages
GETS.C|https://api.github.com/repositories/269019585/contents/P2/bc/CRTL/CLIB/GETS.C?ref=8ee867c89d7b07df32d4e9500fb4ab2c888e685a|https://github.com/DavidBaug/PDIH/blob/8ee867c89d7b07df32d4e9500fb4ab2c888e685a/P2/bc/CRTL/CLIB/GETS.C|PDIH|DavidBaug|0|0|Prácticas y seminarios PDIH|https://api.github.com/repos/DavidBaug/PDIH|https://github.com/DavidBaug/PDIH|https://api.github.com/repos/DavidBaug/PDIH/stargazers|https://api.github.com/repos/DavidBaug/PDIH/subscribers|https://api.github.com/repos/DavidBaug/PDIH/forks|https://api.github.com/repos/DavidBaug/PDIH/languages
GETS.C|https://api.github.com/repositories/269019585/contents/P1/bc/CRTL/CLIB/GETS.C?ref=8ee867c89d7b07df32d4e9500fb4ab2c888e685a|https://github.com/DavidBaug/PDIH/blob/8ee867c89d7b07df32d4e9500fb4ab2c888e685a/P1/bc/CRTL/CLIB/GETS.C|PDIH|DavidBaug|0|0|Prácticas y seminarios PDIH|https://api.github.com/repos/DavidBaug/PDIH|https://github.com/DavidBaug/PDIH|https://api.github.com/repos/DavidBaug/PDIH/stargazers|https://api.github.com/repos/DavidBaug/PDIH/subscribers|https://api.github.com/repos/DavidBaug/PDIH/forks|https://api.github.com/repos/DavidBaug/PDIH/languages
convtm3.c|https://api.github.com/repositories/79047438/contents/Server/convert/convtm3.c?ref=4de2dbb57fbe86667940952c1f50f3a38790506b|https://github.com/RhostMUSH/Rhost-3.9/blob/4de2dbb57fbe86667940952c1f50f3a38790506b/Server/convert/convtm3.c|Rhost-3.9|RhostMUSH|2|0|RhostMUSH 3.9.5 final branch for 3.9 minus bug fixes|https://api.github.com/repos/RhostMUSH/Rhost-3.9|https://github.com/RhostMUSH/Rhost-3.9|https://api.github.com/repos/RhostMUSH/Rhost-3.9/stargazers|https://api.github.com/repos/RhostMUSH/Rhost-3.9/subscribers|https://api.github.com/repos/RhostMUSH/Rhost-3.9/forks|https://api.github.com/repos/RhostMUSH/Rhost-3.9/languages
process.h|https://api.github.com/repositories/202977144/contents/src/server/slimcache/data/process.h?ref=4c43da9cc0f38c30e994fe5df9c6b0bffaf54df9|https://github.com/fakeNetflix/twitter-repo-pelikan/blob/4c43da9cc0f38c30e994fe5df9c6b0bffaf54df9/src/server/slimcache/data/process.h|twitter-repo-pelikan|fakeNetflix|0|0|twitter repo|https://api.github.com/repos/fakeNetflix/twitter-repo-pelikan|https://github.com/fakeNetflix/twitter-repo-pelikan|https://api.github.com/repos/fakeNetflix/twitter-repo-pelikan/stargazers|https://api.github.com/repos/fakeNetflix/twitter-repo-pelikan/subscribers|https://api.github.com/repos/fakeNetflix/twitter-repo-pelikan/forks|https://api.github.com/repos/fakeNetflix/twitter-repo-pelikan/languages
pdf-nametree.c|https://api.github.com/repositories/32141061/contents/sumatrapdf/mupdf/source/pdf/pdf-nametree.c?ref=5c344a685672cc245407ffef2c072e093ec1577c|https://github.com/ibb-zimmers/betsynetpdf/blob/5c344a685672cc245407ffef2c072e093ec1577c/sumatrapdf/mupdf/source/pdf/pdf-nametree.c|betsynetpdf|ibb-zimmers|1|1|Automatically exported from code.google.com/p/betsynetpdf|https://api.github.com/repos/ibb-zimmers/betsynetpdf|https://github.com/ibb-zimmers/betsynetpdf|https://api.github.com/repos/ibb-zimmers/betsynetpdf/stargazers|https://api.github.com/repos/ibb-zimmers/betsynetpdf/subscribers|https://api.github.com/repos/ibb-zimmers/betsynetpdf/forks|https://api.github.com/repos/ibb-zimmers/betsynetpdf/languages
pub_cons.h|https://api.github.com/repositories/293135749/contents/or-tools/include/scip/pub_cons.h?ref=4312b6a4a1eae89f2c97554f26003d1d52632e03|https://github.com/modeckrus/PathFinder/blob/4312b6a4a1eae89f2c97554f26003d1d52632e03/or-tools/include/scip/pub_cons.h|PathFinder|modeckrus|0|0||https://api.github.com/repos/modeckrus/PathFinder|https://github.com/modeckrus/PathFinder|https://api.github.com/repos/modeckrus/PathFinder/stargazers|https://api.github.com/repos/modeckrus/PathFinder/subscribers|https://api.github.com/repos/modeckrus/PathFinder/forks|https://api.github.com/repos/modeckrus/PathFinder/languages
fsl_clock_K22F51212.c|https://api.github.com/repositories/62890732/contents/yotta_modules/mbed-classic/targets/hal/TARGET_Freescale/TARGET_KPSDK_MCUS/TARGET_K22F/MK22F51212/fsl_clock_K22F51212.c?ref=06e3601bb25a7da5cf234e9e3d2fef342406ca1e|https://github.com/WilliamJardine/BeeBit/blob/06e3601bb25a7da5cf234e9e3d2fef342406ca1e/yotta_modules/mbed-classic/targets/hal/TARGET_Freescale/TARGET_KPSDK_MCUS/TARGET_K22F/MK22F51212/fsl_clock_K22F51212.c|BeeBit|WilliamJardine|0|0|MicroBit RC controller similar to the BeeBot in C/C++|https://api.github.com/repos/WilliamJardine/BeeBit|https://github.com/WilliamJardine/BeeBit|https://api.github.com/repos/WilliamJardine/BeeBit/stargazers|https://api.github.com/repos/WilliamJardine/BeeBit/subscribers|https://api.github.com/repos/WilliamJardine/BeeBit/forks|https://api.github.com/repos/WilliamJardine/BeeBit/languages
fsl_clock_K22F51212.c|https://api.github.com/repositories/57460394/contents/tmk_core/tool/mbed/mbed-sdk/libraries/mbed/targets/hal/TARGET_Freescale/TARGET_KPSDK_MCUS/TARGET_K22F/MK22F51212/fsl_clock_K22F51212.c?ref=aaf0fc4f9cbefe0975bb27a36689947bf6665431|https://github.com/climbalima/Split_QMK/blob/aaf0fc4f9cbefe0975bb27a36689947bf6665431/tmk_core/tool/mbed/mbed-sdk/libraries/mbed/targets/hal/TARGET_Freescale/TARGET_KPSDK_MCUS/TARGET_K22F/MK22F51212/fsl_clock_K22F51212.c|Split_QMK|climbalima|0|1|split keyboards for qmk|https://api.github.com/repos/climbalima/Split_QMK|https://github.com/climbalima/Split_QMK|https://api.github.com/repos/climbalima/Split_QMK/stargazers|https://api.github.com/repos/climbalima/Split_QMK/subscribers|https://api.github.com/repos/climbalima/Split_QMK/forks|https://api.github.com/repos/climbalima/Split_QMK/languages
900520_04.C|https://api.github.com/repositories/24812476/contents/gnu/usr.bin/gcc/gcc/testsuite/g%2B%2B.old-deja/g%2B%2B.bugs/900520_04.C?ref=b9d7c75651a80b9b67eacedcef0a716e973dd707|https://github.com/jakch79/test-src/blob/b9d7c75651a80b9b67eacedcef0a716e973dd707/gnu/usr.bin/gcc/gcc/testsuite/g%2B%2B.old-deja/g%2B%2B.bugs/900520_04.C|test-src|jakch79|1|0||https://api.github.com/repos/jakch79/test-src|https://github.com/jakch79/test-src|https://api.github.com/repos/jakch79/test-src/stargazers|https://api.github.com/repos/jakch79/test-src/subscribers|https://api.github.com/repos/jakch79/test-src/forks|https://api.github.com/repos/jakch79/test-src/languages
blockmatmult.h|https://api.github.com/repositories/116905480/contents/include/petsc/private/kernels/blockmatmult.h?ref=44bb326ec38fbdc0fb74237aa4af1931e0aafdcd|https://github.com/eaulisa/petsc/blob/44bb326ec38fbdc0fb74237aa4af1931e0aafdcd/include/petsc/private/kernels/blockmatmult.h|petsc|eaulisa|0|0||https://api.github.com/repos/eaulisa/petsc|https://github.com/eaulisa/petsc|https://api.github.com/repos/eaulisa/petsc/stargazers|https://api.github.com/repos/eaulisa/petsc/subscribers|https://api.github.com/repos/eaulisa/petsc/forks|https://api.github.com/repos/eaulisa/petsc/languages
blockinvert.h|https://api.github.com/repositories/280004297/contents/petsc-install/include/petsc/private/kernels/blockinvert.h?ref=7c72cdff06a70edde9c3726fd913afc211c07dd8|https://github.com/snikolov3/DEMSI_newLAMMPS/blob/7c72cdff06a70edde9c3726fd913afc211c07dd8/petsc-install/include/petsc/private/kernels/blockinvert.h|DEMSI_newLAMMPS|snikolov3|1|0||https://api.github.com/repos/snikolov3/DEMSI_newLAMMPS|https://github.com/snikolov3/DEMSI_newLAMMPS|https://api.github.com/repos/snikolov3/DEMSI_newLAMMPS/stargazers|https://api.github.com/repos/snikolov3/DEMSI_newLAMMPS/subscribers|https://api.github.com/repos/snikolov3/DEMSI_newLAMMPS/forks|https://api.github.com/repos/snikolov3/DEMSI_newLAMMPS/languages
pub_presol.h|https://api.github.com/repositories/293858760/contents/WasteManagementApp/routing_solver/include/scip/pub_presol.h?ref=7b886b7f51624431a71ab47e1565536b70f3bd66|https://github.com/MolarFox/BinRouter_Backend/blob/7b886b7f51624431a71ab47e1565536b70f3bd66/WasteManagementApp/routing_solver/include/scip/pub_presol.h|BinRouter_Backend|MolarFox|0|0|Backend for BinRouter CS final year project - team 14|https://api.github.com/repos/MolarFox/BinRouter_Backend|https://github.com/MolarFox/BinRouter_Backend|https://api.github.com/repos/MolarFox/BinRouter_Backend/stargazers|https://api.github.com/repos/MolarFox/BinRouter_Backend/subscribers|https://api.github.com/repos/MolarFox/BinRouter_Backend/forks|https://api.github.com/repos/MolarFox/BinRouter_Backend/languages
pdf_page.c|https://api.github.com/repositories/41719122/contents/jni/mupdf/pdf/pdf_page.c?ref=e4c91495dbc059d141181746d225c2423d9129f6|https://github.com/hitu/pdf-annotation/blob/e4c91495dbc059d141181746d225c2423d9129f6/jni/mupdf/pdf/pdf_page.c|pdf-annotation|hitu|0|0|Automatically exported from code.google.com/p/pdf-annotation|https://api.github.com/repos/hitu/pdf-annotation|https://github.com/hitu/pdf-annotation|https://api.github.com/repos/hitu/pdf-annotation/stargazers|https://api.github.com/repos/hitu/pdf-annotation/subscribers|https://api.github.com/repos/hitu/pdf-annotation/forks|https://api.github.com/repos/hitu/pdf-annotation/languages
900520_04.C|https://api.github.com/repositories/31784686/contents/gnu/usr.bin/gcc/gcc/testsuite/g%2B%2B.old-deja/g%2B%2B.bugs/900520_04.C?ref=fba62a4743d12f7f170c7755afe47fc921f77567|https://github.com/4pfel/OpenBSD_test/blob/fba62a4743d12f7f170c7755afe47fc921f77567/gnu/usr.bin/gcc/gcc/testsuite/g%2B%2B.old-deja/g%2B%2B.bugs/900520_04.C|OpenBSD_test|4pfel|0|0|OpenBSD_test|https://api.github.com/repos/4pfel/OpenBSD_test|https://github.com/4pfel/OpenBSD_test|https://api.github.com/repos/4pfel/OpenBSD_test/stargazers|https://api.github.com/repos/4pfel/OpenBSD_test/subscribers|https://api.github.com/repos/4pfel/OpenBSD_test/forks|https://api.github.com/repos/4pfel/OpenBSD_test/languages
wlan_crypto_global_api.h|https://api.github.com/repositories/322836125/contents/drivers/staging/qca-wifi-host-cmn/umac/cmn_services/crypto/inc/wlan_crypto_global_api.h?ref=c3b634f9a99043a4f45a48da7e61b17520a37bc6|https://github.com/Snapdragon-675/kernel_xiaomi_violet_675/blob/c3b634f9a99043a4f45a48da7e61b17520a37bc6/drivers/staging/qca-wifi-host-cmn/umac/cmn_services/crypto/inc/wlan_crypto_global_api.h|kernel_xiaomi_violet_675|Snapdragon-675|0|0|Android R (11) Kernel Tree // Redmi Note 7 Pro|https://api.github.com/repos/Snapdragon-675/kernel_xiaomi_violet_675|https://github.com/Snapdragon-675/kernel_xiaomi_violet_675|https://api.github.com/repos/Snapdragon-675/kernel_xiaomi_violet_675/stargazers|https://api.github.com/repos/Snapdragon-675/kernel_xiaomi_violet_675/subscribers|https://api.github.com/repos/Snapdragon-675/kernel_xiaomi_violet_675/forks|https://api.github.com/repos/Snapdragon-675/kernel_xiaomi_violet_675/languages
stdio_iso.h|https://api.github.com/repositories/107704186/contents/gcc/fixincludes/tests/base/iso/stdio_iso.h?ref=e4408a15b9be6cd911283f103a1a3f69e9a6b8c0|https://github.com/deanm1278/blackfin-plus-gnu/blob/e4408a15b9be6cd911283f103a1a3f69e9a6b8c0/gcc/fixincludes/tests/base/iso/stdio_iso.h|blackfin-plus-gnu|deanm1278|4|0|gnu toolchain for blackfin plus|https://api.github.com/repos/deanm1278/blackfin-plus-gnu|https://github.com/deanm1278/blackfin-plus-gnu|https://api.github.com/repos/deanm1278/blackfin-plus-gnu/stargazers|https://api.github.com/repos/deanm1278/blackfin-plus-gnu/subscribers|https://api.github.com/repos/deanm1278/blackfin-plus-gnu/forks|https://api.github.com/repos/deanm1278/blackfin-plus-gnu/languages
patch-coalesce.c|https://api.github.com/repositories/55776619/contents/biology/coalesce/patches/patch-coalesce.c?ref=2c45105a763b975b3bc8f786ef0402dfd3c05e99|https://github.com/obache/SDGsrc/blob/2c45105a763b975b3bc8f786ef0402dfd3c05e99/biology/coalesce/patches/patch-coalesce.c|SDGsrc|obache|8|13|Suspended Development Ghost sources|https://api.github.com/repos/obache/SDGsrc|https://github.com/obache/SDGsrc|https://api.github.com/repos/obache/SDGsrc/stargazers|https://api.github.com/repos/obache/SDGsrc/subscribers|https://api.github.com/repos/obache/SDGsrc/forks|https://api.github.com/repos/obache/SDGsrc/languages
fsl_clock_K64F12.c|https://api.github.com/repositories/20516104/contents/mcore/hw/mbed/variants/mbed_k64f_gcc_arm/hal/TARGET_Freescale/TARGET_KPSDK_MCUS/TARGET_MCU_K64F/MK64F12/fsl_clock_K64F12.c?ref=ebe909085686285d8ce79346eae7a7a2ab2b6032|https://github.com/mixly/SMeshStudio_Core/blob/ebe909085686285d8ce79346eae7a7a2ab2b6032/mcore/hw/mbed/variants/mbed_k64f_gcc_arm/hal/TARGET_Freescale/TARGET_KPSDK_MCUS/TARGET_MCU_K64F/MK64F12/fsl_clock_K64F12.c|SMeshStudio_Core|mixly|4|6|A Library include mBed,Contiki and Arduino Core Code for SMeshStudio,With it ,You can write application using mbed,arduino,contiki or both of them.|https://api.github.com/repos/mixly/SMeshStudio_Core|https://github.com/mixly/SMeshStudio_Core|https://api.github.com/repos/mixly/SMeshStudio_Core/stargazers|https://api.github.com/repos/mixly/SMeshStudio_Core/subscribers|https://api.github.com/repos/mixly/SMeshStudio_Core/forks|https://api.github.com/repos/mixly/SMeshStudio_Core/languages
fsl_clock_K64F12.c|https://api.github.com/repositories/20516104/contents/mcore/hw/mbed-os/variants/mbed_k64f_gcc_arm/mbed-hal-k64f/source/fsl_clock_K64F12.c?ref=ebe909085686285d8ce79346eae7a7a2ab2b6032|https://github.com/mixly/SMeshStudio_Core/blob/ebe909085686285d8ce79346eae7a7a2ab2b6032/mcore/hw/mbed-os/variants/mbed_k64f_gcc_arm/mbed-hal-k64f/source/fsl_clock_K64F12.c|SMeshStudio_Core|mixly|4|6|A Library include mBed,Contiki and Arduino Core Code for SMeshStudio,With it ,You can write application using mbed,arduino,contiki or both of them.|https://api.github.com/repos/mixly/SMeshStudio_Core|https://github.com/mixly/SMeshStudio_Core|https://api.github.com/repos/mixly/SMeshStudio_Core/stargazers|https://api.github.com/repos/mixly/SMeshStudio_Core/subscribers|https://api.github.com/repos/mixly/SMeshStudio_Core/forks|https://api.github.com/repos/mixly/SMeshStudio_Core/languages
fsl_clock_K64F12.c|https://api.github.com/repositories/259399823/contents/tmk_core/tool/mbed/mbed-sdk/libraries/mbed/targets/hal/TARGET_Freescale/TARGET_KPSDK_MCUS/TARGET_MCU_K64F/MK64F12/fsl_clock_K64F12.c?ref=1575db9166a21591bed95d4653db4d5d45e534be|https://github.com/Detege/Keyboard/blob/1575db9166a21591bed95d4653db4d5d45e534be/tmk_core/tool/mbed/mbed-sdk/libraries/mbed/targets/hal/TARGET_Freescale/TARGET_KPSDK_MCUS/TARGET_MCU_K64F/MK64F12/fsl_clock_K64F12.c|Keyboard|Detege|0|0||https://api.github.com/repos/Detege/Keyboard|https://github.com/Detege/Keyboard|https://api.github.com/repos/Detege/Keyboard/stargazers|https://api.github.com/repos/Detege/Keyboard/subscribers|https://api.github.com/repos/Detege/Keyboard/forks|https://api.github.com/repos/Detege/Keyboard/languages
gets.c|https://api.github.com/repositories/107255362/contents/lib/newlib/newlib/libc/stdio/gets.c?ref=e56a797a3fe86aecb820b5ee73d133301e7868c9|https://github.com/epedroni/advanced-operating-systems/blob/e56a797a3fe86aecb820b5ee73d133301e7868c9/lib/newlib/newlib/libc/stdio/gets.c|advanced-operating-systems|epedroni|0|0|Barrelfish fork developed during the Autumn 2016 semester as part of AOS|https://api.github.com/repos/epedroni/advanced-operating-systems|https://github.com/epedroni/advanced-operating-systems|https://api.github.com/repos/epedroni/advanced-operating-systems/stargazers|https://api.github.com/repos/epedroni/advanced-operating-systems/subscribers|https://api.github.com/repos/epedroni/advanced-operating-systems/forks|https://api.github.com/repos/epedroni/advanced-operating-systems/languages
color_doc.h|https://api.github.com/repositories/46678483/contents/pygame/src/doc/color_doc.h?ref=6b2942c2c20d6e2a42aeaa2384fbc89cded793a2|https://github.com/jakelynch/cs182-finalproject/blob/6b2942c2c20d6e2a42aeaa2384fbc89cded793a2/pygame/src/doc/color_doc.h|cs182-finalproject|jakelynch|0|0||https://api.github.com/repos/jakelynch/cs182-finalproject|https://github.com/jakelynch/cs182-finalproject|https://api.github.com/repos/jakelynch/cs182-finalproject/stargazers|https://api.github.com/repos/jakelynch/cs182-finalproject/subscribers|https://api.github.com/repos/jakelynch/cs182-finalproject/forks|https://api.github.com/repos/jakelynch/cs182-finalproject/languages
fsl_clock_K64F12.c|https://api.github.com/repositories/89459219/contents/libraries/mbed/targets/hal/TARGET_Freescale/TARGET_KPSDK_MCUS/TARGET_MCU_K64F/MK64F12/fsl_clock_K64F12.c?ref=3915d57c8fabc26a0a197192f709578d18b38d22|https://github.com/Bluewhitedj/mbed-2.0-lpc5410x/blob/3915d57c8fabc26a0a197192f709578d18b38d22/libraries/mbed/targets/hal/TARGET_Freescale/TARGET_KPSDK_MCUS/TARGET_MCU_K64F/MK64F12/fsl_clock_K64F12.c|mbed-2.0-lpc5410x|Bluewhitedj|0|1|port of lpc5410x on mbed os 2.0|https://api.github.com/repos/Bluewhitedj/mbed-2.0-lpc5410x|https://github.com/Bluewhitedj/mbed-2.0-lpc5410x|https://api.github.com/repos/Bluewhitedj/mbed-2.0-lpc5410x/stargazers|https://api.github.com/repos/Bluewhitedj/mbed-2.0-lpc5410x/subscribers|https://api.github.com/repos/Bluewhitedj/mbed-2.0-lpc5410x/forks|https://api.github.com/repos/Bluewhitedj/mbed-2.0-lpc5410x/languages
pdf_nametree.c|https://api.github.com/repositories/34400531/contents/PDFView/PDFLibNet/mupdf/pdf/pdf_nametree.c?ref=53e883a8ee3e7c5de8125410873d146c8eb23d28|https://github.com/patr0805/pdfviewernet/blob/53e883a8ee3e7c5de8125410873d146c8eb23d28/PDFView/PDFLibNet/mupdf/pdf/pdf_nametree.c|pdfviewernet|patr0805|0|0|Automatically exported from code.google.com/p/pdfviewernet|https://api.github.com/repos/patr0805/pdfviewernet|https://github.com/patr0805/pdfviewernet|https://api.github.com/repos/patr0805/pdfviewernet/stargazers|https://api.github.com/repos/patr0805/pdfviewernet/subscribers|https://api.github.com/repos/patr0805/pdfviewernet/forks|https://api.github.com/repos/patr0805/pdfviewernet/languages
qahw_effect_equalizer.h|https://api.github.com/repositories/210372255/contents/qahw_api/inc/qahw_effect_equalizer.h?ref=79ee421405b855ab01f57a3ee813361ffdbf3881|https://github.com/Just-CAF/platform_hardware_qcom_audio/blob/79ee421405b855ab01f57a3ee813361ffdbf3881/qahw_api/inc/qahw_effect_equalizer.h|platform_hardware_qcom_audio|Just-CAF|0|0||https://api.github.com/repos/Just-CAF/platform_hardware_qcom_audio|https://github.com/Just-CAF/platform_hardware_qcom_audio|https://api.github.com/repos/Just-CAF/platform_hardware_qcom_audio/stargazers|https://api.github.com/repos/Just-CAF/platform_hardware_qcom_audio/subscribers|https://api.github.com/repos/Just-CAF/platform_hardware_qcom_audio/forks|https://api.github.com/repos/Just-CAF/platform_hardware_qcom_audio/languages
main.c|https://api.github.com/repositories/185982540/contents/N76_Samples/I2C/DS1307/main.c?ref=93477aa1d41f30ed4deb72f95efbbfa64b3bd449|https://github.com/wkaster/N76E003/blob/93477aa1d41f30ed4deb72f95efbbfa64b3bd449/N76_Samples/I2C/DS1307/main.c|N76E003|wkaster|12|3|Nuvoton N76E003 with SDCC|https://api.github.com/repos/wkaster/N76E003|https://github.com/wkaster/N76E003|https://api.github.com/repos/wkaster/N76E003/stargazers|https://api.github.com/repos/wkaster/N76E003/subscribers|https://api.github.com/repos/wkaster/N76E003/forks|https://api.github.com/repos/wkaster/N76E003/languages
